TimeCreated,Channel,Level,EventId,ProviderName,Message
2026-03-30 00:41:25,Application,Information,105,ESENT,"svchost (17172,D,0,0) DS_Token_DB: The database engine started a new instance (0). (Time=0.032 seconds)    Additional Data:  lgposV2[] = 0000005B:0001:0000 - 0000005B:0006:0039 - 0000005B:0007:0000 - 0000005B:0007:0000 (00000000:0000:0000) cReInits = 2 RBSOn = 0     Internal Timing Sequence:  [1] 0.000619 +J(0) +M(C:0K, Fs:190, WS:720K # 720K, PF:4664K # 4664K, P:4664K) [2] 0.000636 +J(0) +M(C:8K, Fs:489, WS:1948K # 1948K, PF:448K # 448K, P:448K) [3] 0.000016 +J(0) +M(C:0K, Fs:10, WS:40K # 40K, PF:64K # 64K, P:64K) [4] 0.000175 +J(0) +M(C:0K, Fs:53, WS:208K # 208K, PF:224K # 224K, P:224K) [5] 0.001493 +J(0) +M(C:0K, Fs:10, WS:40K # 40K, PF:20K # 20K, P:20K) [6] 0.001877 +J(0) +M(C:0K, Fs:44, WS:176K # 176K, PF:12K # 12K, P:12K) [7] 0.001102 -0.000376 (2) WT +J(0) +M(C:0K, Fs:39, WS:156K # 156K, PF:64K # 64K, P:64K) [8] 0.010575 -0.002182 (11) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:24336/17) +M(C:0K, Fs:132, WS:376K # 376K, PF:252K # 256K, P:252K) [9] 0.000421 +J(0) +M(C:0K, Fs:15, WS:60K # 60K, PF:12K # 8K, P:12K) [10] 0.000647 -0.000221 (1) WT +J(0) +M(C:0K, Fs:2, WS:-52K # 8K, PF:-60K # 0K, P:-60K) [11] 0.000017 +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:49/1) +M(C:0K, Fs:4, WS:16K # 0K, PF:0K # 0K, P:0K) [12] 0.000461 +J(0) [13] 0.013602 -0.000260 (2) CM -0.001588 (17) WT +J(CM:2, PgRf:2, Rd:0/2, Dy:0/0, Lg:8759/5) +M(C:0K, Fs:86, WS:224K # 244K, PF:228K # 236K, P:228K) [14] 0.000018 +J(0) [15] 0.000008 +J(0) [16] 0.000620 -0.000093 (1) WT +J(0) +M(C:0K, Fs:2, WS:0K # 0K, PF:0K # 0K, P:0K)."
2026-03-30 00:41:25,Application,Information,302,ESENT,"svchost (17172,U,98,0) DS_Token_DB: The database engine has successfully completed recovery steps."
2026-03-30 00:41:25,Application,Information,301,ESENT,"svchost (17172,R,98,0) DS_Token_DB: The database engine has finished replaying logfile C:\WINDOWS\system32\config\systemprofile\AppData\Local\DataSharing\Storage\DSS.log.    Processing Stats:  [1] 0.007371 -0.001609 (8) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:24336/17) +M(C:0K, Fs:97, WS:244K # 248K, PF:164K # 168K, P:164K).  Log record of type 'AttachDB ' was seen most frequently (2 times)"
2026-03-30 00:41:25,Application,Information,300,ESENT,"svchost (17172,R,98,0) DS_Token_DB: The database engine is initiating recovery steps."
2026-03-30 00:41:25,Application,Information,102,ESENT,"svchost (17172,P,98,0) DS_Token_DB: The database engine (10.00.26200.0000) is starting a new instance (0)."
2026-03-30 00:41:01,Application,Information,8302,Microsoft-Windows-System-Restore,Scoping successfully completed for shadowcopy \\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy1.
2026-03-30 00:41:01,Application,Information,8301,Microsoft-Windows-System-Restore,Scoping completed for shadowcopy \\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy1.
2026-03-30 00:40:27,Application,Information,8300,Microsoft-Windows-System-Restore,Scoping started for shadowcopy \\?\GLOBALROOT\Device\HarddiskVolumeShadowCopy1.
2026-03-30 00:40:25,Application,Information,8216,System Restore,Skipping creation of restore point (Process = C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s wuauserv; Description = Windows Update) as there is a restore point avaliable which is recent enough for System Restore.
2026-03-30 00:40:23,Application,Information,8216,System Restore,Skipping creation of restore point (Process = C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s wuauserv; Description = Windows Update) as there is a restore point avaliable which is recent enough for System Restore.
2026-03-30 00:40:22,Application,Information,10001,Microsoft-Windows-RestartManager,Ending session 1 started ‎2026‎-‎03‎-‎30T05:40:15.260191700Z.
2026-03-30 00:40:16,Application,Information,8194,System Restore,Successfully created restore point (Process = C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s wuauserv; Description = Windows Update).
2026-03-30 00:40:15,Application,Information,10000,Microsoft-Windows-RestartManager,Starting session 1 - ‎2026‎-‎03‎-‎30T05:40:15.260191700Z.
2026-03-30 00:40:15,Application,Information,8231,VSS,Volume Shadow Copy Service information: Snapshot creation initiated for Snapshot Set {f82e86f6-789d-4e2b-9071-7e65a0950566}.  Process command line: C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s wuauserv  Process Caller Stack:  Process[0]: svchost.exe  Process[1]: services.exe  Process[2]: wininit.exe 
2026-03-30 00:32:13,Application,Information,15,SecurityCenter,Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.
2026-03-30 00:26:00,Application,Warning,1008,Microsoft-Windows-Perflib,The Open procedure for service 'WmiApRpl' in DLL 'C:\WINDOWS\system32\wbem\wmiaprpl.dll' failed with error code The device is not ready.. Performance data for this service will not be available.
2026-03-30 00:25:59,Application,,4096,VBScriptDeprecationAlert,
2026-03-30 00:23:59,Application,Information,15,SecurityCenter,Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON.
2026-03-30 00:23:57,Application,Information,1,SecurityCenter,The Windows Security Center Service has started.
2026-03-30 00:23:56,Application,Information,0,edgeupdate,Service stopped.
2026-03-30 00:22:33,Application,Information,256,Chrome,[16028:18168:0330/002233.829:INFO:chrome\browser\extensions\extension_garbage_collector.cc:188] Garbage collection for extensions on file thread is complete.
2026-03-30 00:22:14,Application,Information,2003,DSAService,<DSAExceptionEvent xmlns:xsi='http://www.w3.org/2001/XMLSchema-instance' xmlns:xsd='http://www.w3.org/2001/XMLSchema' xmlns='https://www.intel.com'><OS><Description>Windows 10 Home</Description><Version>6.3</Version><Build>26200</Build><Release>2009</Release><EpmId>windows-11-25h2-64</EpmId></OS><DSAVersion>25.4.36.6</DSAVersion><Module>DSARulesCore.dll</Module><ClassName>Intel.DSA.Rules.RuleSets.Rebar</ClassName><MethodName>ConvertDetectionOutputToMessage</MethodName><ExceptionType>ResizableBarMessageException</ExceptionType><Message>CheckAmdPlatform</Message></DSAExceptionEvent>
2026-03-30 00:22:04,Application,Warning,64,Microsoft-Windows-CertificateServicesClient-AutoEnrollment,Certificate for local system with Thumbprint 68 c8 d0 95 66 82 93 2f 46 f1 03 f9 42 7d 72 ec e4 80 2a cc is about to expire or already expired.
2026-03-30 00:22:03,Application,Information,1035,MsiInstaller,Windows Installer reconfigured the product. Product Name: Microsoft GameInput. Product Version: 3.3.163.0. Product Language: 1033. Manufacturer: Microsoft Corporation. Reconfiguration success or error status: 0.
2026-03-30 00:22:01,Application,Information,1003,Microsoft-Windows-Search,The Windows Search Service started. 
2026-03-30 00:21:59,Application,Information,0,Service1,Service started successfully.
2026-03-30 00:21:59,Application,Information,0,Service1,Service started successfully.
2026-03-30 00:21:55,Application,Information,1,CoworkVMService,Claude VM Service starting. Detailed logs: C:\ProgramData\Claude\Logs\cowork-service.log
2026-03-30 00:21:54,Application,Information,0,LightKeeperService,Service started successfully.
2026-03-30 00:21:54,Application,Information,0,MSI_Companion_Service,Service started successfully.
2026-03-30 00:21:54,Application,Information,0,SystemUsageReportSvc,Service started successfully.
2026-03-30 00:21:54,Application,Information,1003,DSAService,DSAService.dll:7:Intel.DSA.Service.Service|OnStartTask|()|Initializing logging
2026-03-30 00:21:54,Application,Information,1003,DSAService,DSAService.dll:7:DSAClientCore.Controllers.Computer.SettingsController|SetDownloadsDirectoryFallback|()|DownloadsDirectoryFallback changed.
2026-03-30 00:21:54,Application,Information,1003,DSAService,DSAService.dll:7:DSAClientCore.Controllers.Computer.SettingsController|SetDsaDirectoryFallback|()|DsaDirectoryFallback changed.
2026-03-30 00:21:54,Application,Information,1003,DSAService,DSAService.dll:7:DSAClientCore.Controllers.Computer.SettingsController|SetDsaDirectoryFallback|()|DsaDirectoryFallback changed.
2026-03-30 00:21:54,Application,Information,0,DSAUpdateService,Service started successfully.
2026-03-30 00:21:54,Application,Information,0,DSAService,Service started successfully.
2026-03-30 00:21:54,Application,Information,5617,Microsoft-Windows-WMI,Windows Management Instrumentation Service subsystems initialized successfully
2026-03-30 00:21:53,Application,Information,5615,Microsoft-Windows-WMI,Windows Management Instrumentation Service started sucessfully
2026-03-30 00:21:53,Application,Information,1531,Microsoft-Windows-User Profiles Service,The User Profile Service has started successfully.    
2026-03-30 00:21:53,Application,Information,4625,Microsoft-Windows-EventSystem,The EventSystem sub system is suppressing duplicate event log entries for a duration of 86400 seconds.  The suppression timeout can be controlled by a REG_DWORD value named SuppressDuplicateDuration under the following registry key: HKLM\Software\Microsoft\EventSystem\EventLog.
